Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
22,Travel_Frequently,1216,Research & Development,28,4,Technical Degree,1,1254,2,Male,48,3,5,Sales Representative,2,Married,16184,24285,5,Y,Yes,12,4,1,80,3,4,1,1,4,4,4,4,Yes
50,Travel_Rarely,961,Research & Development,8,2,Medical,1,1255,4,Male,82,2,4,Human Resources,4,Married,14497,26315,5,Y,No,15,4,2,80,2,22,0,4,5,4,5,5,No
53,Travel_Rarely,667,Research & Development,2,1,Other,1,1256,1,Male,46,3,2,Laboratory Technician,4,Divorced,7748,16689,1,Y,No,19,3,3,80,3,25,1,2,1,1,1,1,No
37,Travel_Rarely,1183,Research & Development,25,4,Other,1,1257,4,Female,75,2,4,Research Scientist,1,Divorced,14031,16107,3,Y,Yes,22,3,4,80,0,19,4,2,4,4,4,1,Yes
36,Non-Travel,749,Research & Development,15,3,Marketing,1,1258,2,Male,82,1,3,Healthcare Representative,3,Single,11188,10143,0,Y,Yes,22,3,4,80,2,18,6,2,18,13,11,2,No
52,Travel_Rarely,138,Research & Development,9,5,Other,1,1259,1,Female,93,1,3,Sales Executive,4,Single,9539,10030,0,Y,No,20,3,3,80,0,9,3,1,9,9,4,9,Yes
34,Travel_Rarely,1172,Research & Development,19,1,Human Resources,1,1260,2,Female,74,2,1,Manager,4,Married,4669,26646,0,Y,No,18,3,3,80,3,14,4,2,14,14,6,7,No
51,Travel_Rarely,736,Research & Development,20,4,Other,1,1261,4,Male,78,2,3,Human Resources,4,Single,9865,15122,6,Y,Yes,22,3,1,80,3,33,5,2,31,9,10,14,No
26,Non-Travel,1136,Sales,8,1,Life Sciences,1,1262,3,Female,48,4,2,Human Resources,4,Divorced,8133,12652,0,Y,No,18,3,3,80,2,8,3,1,8,0,8,8,No
43,Travel_Rarely,135,Research & Development,25,3,Human Resources,1,1263,2,Female,94,2,1,Sales Representative,2,Divorced,3747,2611,5,Y,No,21,4,4,80,1,25,1,2,25,10,3,0,No
19,Travel_Rarely,200,Research & Development,19,2,Human Resources,1,1264,2,Male,66,2,2,Sales Representative,3,Married,6511,25612,1,Y,Yes,12,3,1,80,2,1,6,3,1,1,1,1,Yes
26,Travel_Rarely,1209,Research & Development,5,4,Other,1,1265,3,Female,99,3,2,Research Director,4,Single,8059,5523,5,Y,Yes,11,3,1,80,1,8,2,4,8,8,8,2,No
26,Travel_Rarely,1346,Research & Development,11,1,Technical Degree,1,1266,4,Female,55,4,3,Research Scientist,4,Single,10236,23896,5,Y,No,19,3,2,80,1,4,2,3,4,3,4,4,Yes
57,Travel_Rarely,1461,Research & Development,15,1,Marketing,1,1267,2,Male,31,2,3,Manager,4,Married,10009,22086,2,Y,No,20,3,2,80,3,38,4,3,14,6,3,10,No
34,Non-Travel,265,Research & Development,8,1,Medical,1,1268,4,Male,88,2,2,Healthcare Representative,4,Divorced,7768,7424,7,Y,No,22,4,2,80,0,16,4,3,11,2,3,4,No
18,Travel_Rarely,482,Sales,19,2,Medical,1,1269,3,Male,34,2,3,Healthcare Representative,1,Married,11498,26766,3,Y,Yes,14,3,3,80,2,0,1,1,0,0,0,0,Yes
42,Travel_Frequently,1499,Research & Development,23,1,Life Sciences,1,1270,1,Female,66,3,3,Laboratory Technician,4,Single,9670,11939,6,Y,No,19,3,1,80,2,19,2,2,3,3,3,3,No
57,Travel_Rarely,889,Research & Development,27,5,Medical,1,1271,2,Female,60,3,3,Laboratory Technician,4,Single,10555,3628,3,Y,Yes,21,3,3,80,3,10,2,3,10,10,10,1,No
59,Travel_Frequently,130,Sales,8,5,Medical,1,1272,4,Male,77,3,4,Manager,4,Divorced,14149,15176,0,Y,No,24,3,1,80,3,26,4,3,9,0,4,5,No
42,Travel_Rarely,1498,Sales,26,1,Marketing,1,1273,3,Female,35,1,2,Sales Representative,1,Married,7220,9907,5,Y,Yes,22,3,4,80,2,24,5,2,22,5,12,7,Yes
56,Non-Travel,110,Research & Development,27,5,Marketing,1,1274,3,Male,44,3,5,Sales Executive,2,Divorced,16494,5372,4,Y,Yes,21,3,3,80,2,6,2,1,6,6,6,6,No
52,Non-Travel,1425,Research & Development,19,4,Technical Degree,1,1275,2,Male,44,2,2,Laboratory Technician,1,Married,7314,26592,8,Y,No,17,3,1,80,0,2,4,3,2,1,2,2,Yes
20,Travel_Rarely,195,Sales,18,5,Life Sciences,1,1276,1,Male,90,3,1,Sales Executive,4,Married,3928,15102,8,Y,No,22,3,2,80,3,2,0,2,2,2,2,2,No
54,Travel_Frequently,1313,Human Resources,10,1,Medical,1,1277,2,Female,45,3,3,Laboratory Technician,2,Single,10558,11789,7,Y,Yes,16,3,2,80,0,12,2,2,6,3,2,6,Yes
47,Travel_Rarely,552,Research & Development,29,3,Technical Degree,1,1278,4,Female,49,4,3,Healthcare Representative,4,Married,9704,5139,6,Y,No,20,4,4,80,3,15,3,4,7,7,7,7,No
55,Travel_Rarely,291,Research & Development,7,4,Life Sciences,1,1279,3,Male,73,2,5,Human Resources,2,Married,16389,13643,1,Y,No,23,3,3,80,3,11,6,3,6,0,6,6,No
51,Travel_Rarely,585,Research & Development,28,2,Human Resources,1,1280,1,Male,71,3,1,Laboratory Technician,4,Divorced,4907,20643,7,Y,No,19,4,1,80,0,33,1,3,3,3,0,3,No
29,Non-Travel,1389,Research & Development,9,1,Medical,1,1281,4,Female,75,1,4,Human Resources,4,Single,13404,4250,2,Y,No,20,3,2,80,1,11,6,4,6,6,6,6,No
36,Travel_Rarely,1251,Research & Development,1,2,Medical,1,1282,2,Male,63,4,2,Sales Executive,2,Single,7789,8121,5,Y,No,14,4,1,80,1,18,4,2,18,10,14,0,No
54,Non-Travel,337,Research & Development,19,3,Marketing,1,1283,3,Female,93,3,4,Manager,2,Married,14100,10181,9,Y,No,24,3,3,80,1,14,2,2,14,3,11,12,No
34,Travel_Rarely,1478,Research & Development,5,2,Other,1,1284,2,Male,58,4,1,Human Resources,4,Single,4966,17303,6,Y,Yes,11,3,2,80,3,16,2,3,16,4,4,5,No
27,Travel_Rarely,1235,Sales,19,1,Life Sciences,1,1285,1,Male,32,4,5,Healthcare Representative,1,Married,17133,18667,5,Y,No,15,3,4,80,0,9,5,3,6,6,1,6,No
29,Travel_Rarely,1466,Research & Development,1,1,Medical,1,1286,1,Female,38,1,1,Research Scientist,1,Single,4196,7725,4,Y,Yes,23,3,4,80,1,11,4,4,11,11,7,0,No
33,Travel_Rarely,1268,Sales,15,3,Life Sciences,1,1287,1,Female,54,1,5,Healthcare Representative,1,Single,16249,17584,3,Y,Yes,16,3,3,80,2,14,3,3,14,4,11,11,Yes
41,Travel_Rarely,1188,Sales,16,1,Technical Degree,1,1288,1,Female,71,1,4,Sales Executive,1,Married,14008,26302,1,Y,Yes,16,3,3,80,1,19,2,3,6,6,5,6,Yes
36,Travel_Frequently,1370,Sales,23,3,Technical Degree,1,1289,1,Female,75,2,4,Human Resources,2,Married,13484,23621,8,Y,Yes,22,4,1,80,0,18,0,1,18,16,4,4,Yes
25,Travel_Rarely,834,Sales,7,3,Other,1,1290,2,Female,88,4,1,Human Resources,2,Married,4993,15219,6,Y,No,11,3,4,80,3,0,1,4,0,0,0,0,Yes
48,Non-Travel,1090,Human Resources,26,1,Medical,1,1291,1,Male,50,3,1,Manager,1,Single,4789,10794,6,Y,No,17,4,3,80,0,3,4,2,3,3,2,3,Yes
38,Travel_Rarely,924,Sales,12,5,Marketing,1,1292,1,Male,51,1,3,Human Resources,3,Divorced,10485,16112,3,Y,No,18,3,3,80,3,2,2,3,2,2,2,2,Yes
34,Travel_Rarely,205,Research & Development,8,3,Medical,1,1293,3,Female,58,1,5,Laboratory Technician,3,Single,17438,13544,4,Y,Yes,22,3,4,80,0,7,6,2,7,7,7,0,Yes
40,Non-Travel,280,Research & Development,5,1,Life Sciences,1,1294,1,Female,92,4,3,Manufacturing Director,3,Single,11267,6075,5,Y,No,15,3,1,80,0,4,5,3,4,4,0,4,Yes
54,Travel_Frequently,283,Research & Development,10,5,Human Resources,1,1295,3,Male,90,4,2,Manager,4,Married,7632,14778,1,Y,No,12,3,1,80,2,8,5,1,8,1,8,8,No
33,Travel_Rarely,325,Sales,28,3,Technical Degree,1,1296,3,Male,93,4,2,Manufacturing Director,1,Single,8012,8162,3,Y,No,12,3,4,80,1,0,1,4,0,0,0,0,Yes
23,Travel_Frequently,876,Research & Development,21,5,Life Sciences,1,1297,3,Female,98,3,1,Sales Executive,4,Married,4701,9636,3,Y,Yes,21,3,4,80,1,5,4,4,5,5,5,5,Yes
25,Travel_Rarely,889,Research & Development,5,4,Other,1,1298,2,Female,69,2,4,Sales Representative,2,Divorced,12748,24121,3,Y,Yes,15,3,4,80,0,6,4,2,6,6,6,5,Yes
42,Travel_Rarely,1212,Research & Development,17,4,Technical Degree,1,1299,2,Male,30,2,2,Healthcare Representative,2,Married,8359,10002,6,Y,No,17,3,4,80,1,21,4,1,16,6,9,5,Yes
35,Travel_Rarely,787,Research & Development,26,5,Marketing,1,1300,4,Female,94,1,2,Research Director,3,Married,8395,15453,6,Y,No,17,3,4,80,2,17,3,2,6,6,6,6,No
42,Travel_Rarely,629,Human Resources,5,3,Technical Degree,1,1301,4,Male,91,2,3,Human Resources,3,Married,10528,25456,6,Y,No,23,3,3,80,0,24,0,1,23,11,10,14,No
29,Travel_Rarely,1494,Research & Development,22,1,Human Resources,1,1302,3,Male,83,3,3,Healthcare Representative,2,Single,10680,16633,6,Y,Yes,14,3,2,80,1,11,5,3,6,6,6,6,No
32,Travel_Rarely,1071,Research & Development,15,2,Medical,1,1303,2,Female,89,2,2,Research Director,3,Married,6729,19877,1,Y,Yes,21,3,4,80,1,14,4,3,14,6,11,5,No
43,Travel_Rarely,1035,Research & Development,13,1,Human Resources,1,1304,1,Male,75,3,1,Sales Executive,3,Married,4127,14992,4,Y,Yes,24,3,2,80,3,25,3,1,25,0,14,4,Yes
58,Travel_Rarely,205,Sales,28,2,Human Resources,1,1305,4,Male,34,1,3,Sales Executive,2,Divorced,10784,14126,9,Y,No,13,3,1,80,1,26,4,3,22,9,7,0,No
43,Travel_Rarely,1394,Research & Development,1,2,Medical,1,1306,2,Male,51,4,2,Sales Representative,4,Single,7327,15090,1,Y,No,19,4,3,80,1,10,4,4,9,9,9,6,No
49,Travel_Rarely,930,Sales,11,3,Technical Degree,1,1307,1,Female,82,3,4,Manager,3,Married,12820,18756,4,Y,Yes,22,3,2,80,3,16,3,1,15,11,4,7,No
27,Travel_Rarely,778,Research & Development,23,5,Other,1,1308,1,Male,99,4,3,Healthcare Representative,4,Divorced,10650,23971,5,Y,No,24,3,1,80,0,9,0,1,9,2,8,9,No
33,Travel_Rarely,948,Research & Development,1,1,Medical,1,1309,2,Female,61,1,2,Healthcare Representative,3,Divorced,6527,9071,2,Y,No,24,3,1,80,0,15,1,2,15,2,10,9,No
24,Travel_Rarely,1155,Research & Development,11,5,Medical,1,1310,4,Male,40,3,5,Human Resources,1,Divorced,16350,15749,5,Y,No,17,4,1,80,2,6,5,1,1,1,1,1,Yes
34,Travel_Rarely,492,Research & Development,18,4,Marketing,1,1311,2,Male,39,3,3,Sales Executive,4,Married,10009,21275,4,Y,Yes,12,3,4,80,3,16,2,2,4,4,4,4,No
40,Travel_Rarely,139,Research & Development,18,3,Technical Degree,1,1312,4,Male,68,2,5,Research Director,4,Married,15727,13983,3,Y,No,11,3,3,80,0,22,6,1,13,5,0,12,Yes
43,Travel_Rarely,759,Research & Development,21,3,Medical,1,1313,3,Male,60,3,3,Research Scientist,3,Divorced,10140,8586,9,Y,No,21,4,1,80,1,14,4,4,14,2,10,6,No
38,Travel_Frequently,1341,Research & Development,26,4,Other,1,1314,2,Male,41,1,3,Sales Representative,4,Single,10040,26007,8,Y,No,12,3,4,80,1,6,0,4,6,6,6,6,No
39,Travel_Rarely,1080,Research & Development,16,1,Life Sciences,1,1315,2,Female,67,4,5,Manager,1,Single,16702,21703,7,Y,No,23,3,2,80,1,21,5,4,5,5,0,5,No
24,Travel_Rarely,1205,Sales,13,4,Technical Degree,1,1316,4,Female,96,3,1,Research Scientist,2,Married,5199,12641,6,Y,Yes,22,3,3,80,2,6,2,2,6,5,6,6,No
31,Travel_Rarely,944,Research & Development,7,1,Marketing,1,1317,4,Male,95,1,2,Laboratory Technician,1,Married,7171,5967,0,Y,Yes,13,3,2,80,0,6,4,2,6,5,6,6,No
32,Travel_Rarely,300,Research & Development,1,2,Human Resources,1,1318,2,Female,81,1,1,Manufacturing Director,2,Divorced,5355,2822,8,Y,No,15,3,2,80,3,14,6,3,5,5,5,5,No
24,Travel_Rarely,546,Sales,26,3,Medical,1,1319,1,Female,34,3,1,Sales Representative,1,Divorced,4409,2221,8,Y,No,24,3,4,80,0,6,2,2,6,6,6,6,Yes
26,Travel_Rarely,1161,Research & Development,16,1,Other,1,1320,1,Male,40,2,2,Research Director,1,Divorced,7811,8880,5,Y,No,13,3,2,80,3,7,3,2,7,7,1,7,No
25,Travel_Rarely,1334,Sales,1,5,Technical Degree,1,1321,1,Female,54,3,4,Research Scientist,4,Single,14017,14129,6,Y,No,20,4,3,80,3,7,6,4,7,7,6,7,No
40,Travel_Rarely,543,Research & Development,17,5,Other,1,1322,3,Female,64,3,1,Research Director,1,Married,4788,17543,2,Y,No,19,3,2,80,0,22,5,1,11,10,1,6,Yes
46,Travel_Rarely,1450,Research & Development,6,3,Other,1,1323,3,Female,64,2,1,Human Resources,3,Divorced,4990,5888,4,Y,No,20,3,4,80,1,17,0,2,17,15,13,8,No
35,Travel_Rarely,860,Research & Development,2,4,Human Resources,1,1324,4,Female,51,1,1,Sales Representative,3,Divorced,4918,15499,6,Y,No,14,3,1,80,1,17,0,3,17,5,9,13,Yes
48,Non-Travel,326,Sales,17,4,Marketing,1,1325,3,Male,66,3,4,Sales Executive,3,Married,13955,12352,0,Y,No,17,3,4,80,3,16,5,1,0,0,0,0,Yes
47,Travel_Frequently,147,Sales,6,1,Technical Degree,1,1326,1,Female,84,2,3,Manager,3,Single,10958,23684,0,Y,No,14,3,1,80,1,22,1,2,14,14,9,11,No
56,Travel_Rarely,1141,Sales,14,4,Medical,1,1327,2,Male,93,4,5,Research Director,4,Divorced,16911,21654,4,Y,No,13,3,2,80,2,10,1,1,10,10,1,10,No
52,Travel_Frequently,1011,Research & Development,18,3,Marketing,1,1328,3,Male,49,4,5,Healthcare Representative,3,Single,16308,12117,8,Y,No,20,3,1,80,2,14,2,1,14,0,4,10,No
35,Non-Travel,286,Research & Development,6,1,Medical,1,1329,3,Female,33,2,4,Research Scientist,1,Married,14060,23077,6,Y,Yes,11,3,4,80,3,17,3,1,17,17,8,5,Yes
59,Travel_Rarely,444,Research & Development,10,2,Life Sciences,1,1330,1,Male,47,1,1,Healthcare Representative,3,Married,4668,14772,0,Y,No,24,4,4,80,1,30,2,1,0,0,0,0,Yes
56,Travel_Rarely,323,Research & Development,24,4,Other,1,1331,3,Female,80,2,5,Research Director,4,Married,16698,25950,4,Y,No,22,3,3,80,3,5,4,1,5,5,5,5,No
34,Travel_Rarely,929,Research & Development,18,4,Life Sciences,1,1332,4,Male,97,1,4,Research Scientist,2,Married,13019,5993,7,Y,No,19,4,3,80,2,11,0,2,11,1,0,8,No
31,Travel_Rarely,587,Research & Development,27,1,Other,1,1333,2,Female,49,4,2,Sales Executive,1,Married,7837,20982,7,Y,No,23,3,1,80,2,13,2,1,13,8,10,1,No
48,Non-Travel,976,Research & Development,9,5,Human Resources,1,1334,1,Female,38,3,5,Manufacturing Director,1,Married,17144,3666,1,Y,No,21,3,1,80,2,30,2,1,24,3,13,5,Yes
41,Travel_Rarely,948,Research & Development,8,4,Marketing,1,1335,4,Male,55,2,2,Manufacturing Director,4,Single,7652,18312,6,Y,No,11,3,3,80,0,23,5,3,15,10,6,13,No
52,Travel_Rarely,1352,Research & Development,28,3,Medical,1,1336,1,Female,54,4,1,Human Resources,2,Married,4013,13273,9,Y,Yes,21,3,2,80,2,34,6,3,19,9,9,3,Yes
51,Non-Travel,1078,Sales,10,4,Human Resources,1,1337,4,Female,97,3,5,Laboratory Technician,3,Single,16533,16338,4,Y,No,23,3,3,80,1,33,0,1,33,13,13,13,No
20,Travel_Rarely,1116,Sales,17,2,Medical,1,1338,2,Female,70,4,4,Manufacturing Director,2,Married,12846,6757,8,Y,No,11,3,2,80,0,2,0,2,2,2,2,2,No
54,Travel_Rarely,287,Research & Development,23,4,Marketing,1,1339,2,Female,88,2,3,Laboratory Technician,1,Single,9616,13360,2,Y,No,11,4,1,80,2,27,1,3,6,5,6,5,Yes
57,Non-Travel,369,Sales,29,5,Technical Degree,1,1340,4,Male,74,2,5,Research Scientist,1,Married,15910,19938,0,Y,No,24,3,1,80,1,14,1,3,14,14,13,10,No
43,Travel_Frequently,409,Sales,26,4,Life Sciences,1,1341,4,Male,70,3,5,Manufacturing Director,1,Married,16920,8115,3,Y,Yes,15,3,4,80,2,12,0,1,10,10,2,10,Yes
40,Travel_Frequently,1255,Research & Development,6,1,Life Sciences,1,1342,4,Male,67,2,5,Research Director,2,Married,17354,7437,6,Y,Yes,17,3,4,80,1,18,6,2,18,11,9,13,No
56,Travel_Rarely,1195,Research & Development,14,4,Medical,1,1343,4,Female,48,4,5,Sales Executive,3,Married,16534,24625,0,Y,No,17,3,2,80,1,38,2,4,38,14,9,10,No
32,Non-Travel,944,Research & Development,22,5,Medical,1,1344,4,Male,43,3,4,Research Director,1,Married,13921,11272,1,Y,Yes,20,4,2,80,2,14,4,2,4,4,0,4,No
21,Travel_Rarely,1310,Sales,22,1,Medical,1,1345,4,Female,50,3,4,Research Director,4,Married,14131,14126,4,Y,No,11,3,3,80,2,3,2,3,3,3,1,3,No
46,Travel_Rarely,585,Research & Development,6,3,Marketing,1,1346,2,Female,44,4,3,Laboratory Technician,3,Married,11499,18471,8,Y,Yes,16,3,2,80,0,28,6,3,16,7,5,3,Yes
39,Travel_Rarely,1314,Research & Development,26,1,Technical Degree,1,1347,4,Female,32,1,4,Manager,1,Single,14415,9115,0,Y,Yes,19,3,1,80,2,20,4,3,17,15,13,11,Yes
42,Travel_Rarely,219,Human Resources,7,2,Life Sciences,1,1348,3,Male,66,3,4,Manufacturing Director,3,Divorced,13616,4703,3,Y,No,16,3,1,80,1,24,0,3,24,15,9,5,No
30,Travel_Rarely,319,Research & Development,12,1,Human Resources,1,1349,2,Male,75,1,1,Sales Executive,4,Divorced,4625,13151,2,Y,No,14,3,1,80,3,4,5,3,4,1,1,4,No
35,Travel_Rarely,152,Research & Development,3,3,Other,1,1350,1,Male,45,4,1,Sales Executive,2,Married,3597,20802,4,Y,Yes,20,3,4,80,0,16,4,1,3,3,1,3,Yes
50,Travel_Rarely,1360,Research & Development,14,4,Marketing,1,1351,2,Male,43,4,2,Healthcare Representative,1,Married,6781,6147,4,Y,Yes,19,3,2,80,1,18,1,1,1,1,1,1,Yes
33,Travel_Rarely,857,Research & Development,22,1,Life Sciences,1,1352,1,Female,38,3,3,Research Director,4,Divorced,11488,3747,9,Y,No,23,3,2,80,1,3,5,1,3,3,2,3,Yes
59,Travel_Frequently,837,Sales,19,1,Technical Degree,1,1353,1,Male,36,2,1,Sales Executive,1,Single,4306,10232,1,Y,No,13,3,4,80,3,25,6,3,16,11,7,14,No
19,Travel_Rarely,819,Research & Development,23,1,Marketing,1,1354,3,Male,43,3,3,Research Scientist,1,Married,10359,17151,4,Y,No,23,3,4,80,2,1,0,1,1,1,1,1,Yes
52,Travel_Rarely,505,Research & Development,16,1,Human Resources,1,1355,4,Male,35,2,3,Sales Representative,2,Single,11191,12330,8,Y,Yes,20,3,4,80,1,34,6,3,31,4,7,2,No
59,Travel_Frequently,707,Research & Development,7,3,Life Sciences,1,1356,4,Male,44,1,5,Research Director,2,Married,16156,18422,4,Y,No,14,3,1,80,3,37,3,2,28,3,5,14,No
51,Travel_Rarely,1120,Research & Development,8,5,Marketing,1,1357,2,Female,81,2,3,Laboratory Technician,3,Divorced,10944,13276,9,Y,Yes,14,4,2,80,3,18,4,4,15,15,3,1,Yes
47,Travel_Rarely,521,Research & Development,18,5,Life Sciences,1,1358,4,Male,63,3,5,Research Director,4,Married,16887,25427,1,Y,No,14,3,3,80,2,29,4,2,0,0,0,0,No
30,Travel_Rarely,811,Research & Development,25,1,Life Sciences,1,1359,3,Male,30,2,2,Sales Executive,4,Married,6710,20535,6,Y,No,16,4,3,80,3,12,6,4,11,11,8,7,No
30,Travel_Rarely,346,Research & Development,13,3,Technical Degree,1,1360,2,Male,98,4,2,Human Resources,2,Divorced,8190,5937,5,Y,No,23,4,2,80,3,10,5,1,10,8,10,10,No
35,Travel_Rarely,171,Sales,21,3,Other,1,1361,2,Female,49,1,2,Research Scientist,1,Married,8277,8886,6,Y,No,21,3,2,80,3,17,3,4,8,3,1,8,No
49,Travel_Rarely,284,Research & Development,9,1,Technical Degree,1,1362,2,Male,36,4,5,Research Scientist,3,Married,16007,12282,7,Y,Yes,21,3,4,80,3,2,3,2,2,2,2,2,No
49,Travel_Frequently,105,Sales,10,2,Life Sciences,1,1363,4,Male,36,4,5,Manufacturing Director,2,Married,16599,2208,9,Y,No,17,3,4,80,3,21,0,2,21,15,6,11,No
52,Non-Travel,1329,Sales,21,1,Marketing,1,1364,4,Male,79,4,2,Laboratory Technician,3,Married,7846,2599,4,Y,No,24,3,1,80,3,16,5,4,14,14,0,9,No
56,Non-Travel,1005,Research & Development,23,2,Human Resources,1,1365,4,Female,31,4,5,Manufacturing Director,3,Divorced,17413,5709,1,Y,No,19,3,4,80,1,10,2,2,3,3,3,0,No
46,Travel_Rarely,486,Research & Development,27,1,Technical Degree,1,1366,2,Female,76,2,4,Manager,4,Divorced,12951,26110,6,Y,No,24,3,2,80,0,28,3,1,5,5,5,5,No
46,Travel_Rarely,798,Research & Development,9,2,Other,1,1367,2,Male,43,4,4,Sales Representative,3,Divorced,13186,18597,6,Y,Yes,21,3,1,80,2,26,6,2,26,14,12,16,No
33,Travel_Rarely,1199,Sales,15,2,Life Sciences,1,1368,1,Male,60,2,5,Healthcare Representative,4,Married,16122,7723,7,Y,No,13,3,3,80,0,15,4,4,15,2,6,2,No
27,Travel_Rarely,1300,Research & Development,20,1,Human Resources,1,1369,1,Female,79,4,5,Research Scientist,1,Single,16470,16004,6,Y,Yes,18,4,2,80,2,9,3,1,1,1,1,0,Yes
47,Travel_Rarely,926,Research & Development,2,2,Technical Degree,1,1370,4,Female,90,3,1,Laboratory Technician,1,Divorced,4429,24936,9,Y,No,18,3,3,80,0,12,6,4,4,0,4,4,No
42,Non-Travel,448,Research & Development,25,4,Technical Degree,1,1371,2,Female,70,4,1,Laboratory Technician,2,Married,3517,11768,6,Y,No,11,4,2,80,2,10,0,3,7,7,1,5,No
56,Travel_Frequently,1378,Research & Development,13,5,Technical Degree,1,1372,4,Female,43,3,3,Healthcare Representative,1,Married,10814,12316,8,Y,Yes,15,3,2,80,3,30,0,3,29,5,12,12,No
37,Travel_Rarely,407,Research & Development,2,3,Technical Degree,1,1373,4,Female,34,2,3,Healthcare Representative,4,Single,10285,24622,7,Y,Yes,23,3,1,80,0,10,4,1,10,4,3,3,No
22,Travel_Rarely,1468,Research & Development,19,2,Human Resources,1,1374,1,Male,34,1,3,Manufacturing Director,3,Divorced,11273,26844,1,Y,No,20,3,1,80,0,4,4,1,4,4,4,4,Yes
18,Travel_Rarely,1250,Research & Development,26,2,Marketing,1,1375,3,Male,93,2,2,Research Director,3,Single,6697,20792,1,Y,No,15,4,4,80,2,0,4,2,0,0,0,0,No
47,Travel_Frequently,386,Sales,2,3,Other,1,1376,4,Male,58,1,4,Manager,1,Single,13685,9972,6,Y,Yes,22,3,2,80,2,22,2,4,15,6,4,13,Yes
20,Non-Travel,865,Research & Development,3,2,Other,1,1377,3,Male,34,1,2,Manager,4,Married,6916,23162,9,Y,Yes,18,3,2,80,1,2,4,3,2,1,2,2,No
31,Travel_Frequently,824,Research & Development,6,3,Life Sciences,1,1378,3,Female,65,4,5,Sales Executive,3,Married,15883,19206,9,Y,No,18,4,1,80,3,13,5,2,13,6,13,11,No
47,Travel_Rarely,861,Research & Development,3,1,Medical,1,1379,2,Female,48,1,1,Manager,1,Single,3699,24484,2,Y,No,22,3,3,80,3,29,0,3,29,8,10,13,No
21,Travel_Rarely,482,Sales,10,4,Marketing,1,1380,2,Female,93,2,5,Laboratory Technician,4,Married,17269,20979,0,Y,No,12,3,4,80,1,3,0,2,3,3,1,3,Yes
35,Travel_Rarely,487,Research & Development,24,4,Life Sciences,1,1381,4,Female,51,4,5,Manager,4,Married,16394,26501,8,Y,No,13,4,2,80,2,11,3,2,7,7,6,7,No
54,Travel_Rarely,624,Research & Development,27,5,Life Sciences,1,1382,1,Female,63,1,1,Manager,3,Single,5375,17546,2,Y,No,12,4,1,80,3,28,4,3,28,9,7,3,No
42,Travel_Rarely,738,Research & Development,6,2,Technical Degree,1,1383,1,Male,85,2,5,Research Scientist,2,Single,17021,22337,0,Y,Yes,11,3,2,80,2,5,2,2,5,5,5,5,No
18,Travel_Rarely,1037,Sales,23,5,Medical,1,1384,4,Male,46,1,3,Sales Executive,2,Divorced,10479,22215,5,Y,Yes,12,3,1,80,3,0,5,3,0,0,0,0,Yes
32,Travel_Rarely,375,Human Resources,16,1,Medical,1,1385,4,Male,85,1,1,Laboratory Technician,4,Single,4566,12291,3,Y,No,20,4,4,80,0,9,1,1,9,9,3,9,No
26,Travel_Rarely,599,Research & Development,17,4,Marketing,1,1386,1,Male,46,4,5,Healthcare Representative,4,Single,15581,22967,0,Y,No,16,4,3,80,0,8,3,4,8,2,8,4,No
32,Travel_Frequently,816,Research & Development,19,1,Medical,1,1387,3,Male,47,4,3,Manufacturing Director,1,Married,11062,13794,3,Y,No,22,3,2,80,3,11,5,2,11,0,11,9,No
41,Travel_Rarely,436,Sales,3,1,Life Sciences,1,1388,4,Female,74,2,3,Sales Representative,4,Married,10827,13659,7,Y,No,11,3,2,80,3,23,6,3,23,16,10,5,No
21,Travel_Frequently,1031,Research & Development,18,2,Medical,1,1389,3,Female,85,4,4,Manufacturing Director,1,Divorced,14104,24619,6,Y,No,16,3,4,80,3,3,2,3,3,0,3,3,No
29,Non-Travel,580,Research & Development,7,1,Medical,1,1390,4,Female,79,4,3,Research Director,1,Divorced,10722,9983,0,Y,No,11,3,3,80,1,6,4,4,6,4,2,6,No
54,Non-Travel,1010,Sales,9,4,Other,1,1391,4,Female,87,3,2,Sales Representative,1,Divorced,7929,8500,9,Y,No,12,3,2,80,3,31,2,4,11,11,3,6,Yes
54,Non-Travel,1396,Sales,20,5,Life Sciences,1,1392,3,Female,47,3,1,Human Resources,4,Single,5453,24235,8,Y,Yes,18,3,4,80,1,32,1,4,27,5,4,8,No
23,Travel_Rarely,1181,Research & Development,12,4,Human Resources,1,1393,3,Male,36,2,1,Sales Executive,4,Married,4950,3634,5,Y,No,24,3,2,80,1,5,5,2,5,5,5,2,No
56,Travel_Rarely,1451,Sales,5,2,Medical,1,1394,1,Male,39,4,1,Healthcare Representative,1,Married,4984,16059,1,Y,Yes,16,3,2,80,0,34,2,3,9,9,1,8,Yes
